distrito_cod;setor_cod;quadra_cod;lote_cod;unidade;matricula;ocupacao;patrimonio;muro;passeio;topografia;area_total;fracao_ideal;pedologia;isencao_iptu;isencao_taxas;valor_venal_informado;valor_venal_2020
1;1;9;135;1;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;404.631,68
1;1;9;135;2;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;138.550,50
1;1;9;135;3;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;189.805,33
1;1;9;135;4;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;156.928,48
1;1;9;135;5;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;170.422,72
1;1;9;135;6;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;121.326,94
1;1;9;135;7;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;149.132,81
1;1;9;135;8;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;102.429,47
1;1;9;135;9;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;74.838,59
1;1;9;135;10;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;149.495,56
1;1;9;135;11;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;148.464,22
1;1;9;135;12;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;82.284,42
1;1;9;135;13;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;82.284,42
1;1;9;135;14;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;153.327,80
1;1;9;135;15;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;121.326,94
1;1;9;135;16;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;94.646,25
1;1;9;135;17;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;82.284,42
1;1;9;135;18;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;153.327,80
1;1;9;135;19;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;133.525,49
1;1;9;135;20;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;102.429,47
1;1;9;135;21;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;94.976,10
1;1;9;135;22;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;225.663,69
1;1;9;135;23;;Construido;Particular;Sim;Sim;;639;;;Tributável;Tributável;;225.663,69
1;1;9;135;24;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;95.913,28
1;1;9;135;25;;Construido;Particular;Não;Sim;;639;;;Tributável;Tributável;;97.182,94
1;1;9;162;1;;Construido;Particular;Sim;Sim;;180;;;Tributável;Tributável;;126.089,84
1;1;9;162;2;;Construido;Particular;Não;Sim;;180;;;Tributável;Tributável;;23.129,99
1;1;9;162;3;;Construido;Particular;Não;Sim;;180;;;Tributável;Tributável;;82.788,91
1;1;9;162;5;;Construido;Particular;Não;Sim;;180;;;Tributável;Tributável;;46.259,98
1;1;9;175;1;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;162.064,99
1;1;9;175;2;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;3;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;4;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;5;;Construido;Particular;Não;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;6;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;24.173,38
1;1;9;175;7;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;8;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;9;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;10;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;11;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;24.173,38
1;1;9;175;12;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;13;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;14;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;15;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;16;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;24.173,38
1;1;9;175;17;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;18;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;19;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;20;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;24.173,38
1;1;9;175;21;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;22;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;23;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;24;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;25;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;29.009,18
1;1;9;175;26;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;24.173,38
1;1;9;175;27;;Construido;Particular;Sim;Sim;;174;;;Tributável;Tributável;;211.618,45
1;1;9;187;1;;Construido;Particular;Não;Sim;;144;;;Tributável;Tributável;;11.012,89
1;1;9;187;2;;Construido;Particular;Sim;Sim;;144;;;Tributável;Tributável;;14.212,62
1;1;9;187;3;;Construido;Particular;Sim;Sim;;144;;;Tributável;Tributável;;90.963,43
1;1;9;187;5;;Construido;Particular;Sim;Sim;;144;;;Tributável;Tributável;;17.321,00
1;1;9;208;1;;Construido;Particular;Não;Sim;;274,27;;;Tributável;Tributável;;43.989,91
1;1;9;208;2;;Construido;Particular;Não;Sim;;274,27;;;Tributável;Tributável;;68.408,78
1;1;9;208;3;;Construido;Particular;Não;Sim;;274,27;;;Tributável;Tributável;;36.647,96
1;1;9;208;4;;Construido;Particular;Não;Sim;;274,27;;;Tributável;Tributável;;29.317,25
1;1;9;240;1;;Construido;Particular;Não;Sim;;242;;;Tributável;Tributável;;41.637,53
1;1;9;240;2;;Construido;Particular;Sim;Sim;;242;;;Tributável;Tributável;;28.844,75
1;1;9;240;3;;Construido;Particular;Sim;Sim;;242;;;Tributável;Tributável;;82.074,69
1;1;9;240;4;;Construido;Particular;Não;Sim;;242;;;Tributável;Tributável;;81.290,87
1;1;9;240;6;;Construido;Particular;Não;Sim;;242;;;Tributável;Tributável;;22.199,83
1;1;9;257;1;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;21.101,76
1;1;9;257;2;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;92.853,35
1;1;9;257;3;;Construido;Particular;Sim;Sim;;680;;;Tributável;Tributável;;23.917,20
1;1;9;257;4;;Construido;Particular;Sim;Sim;;680;;;Tributável;Tributável;;21.101,76
1;1;9;257;5;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;18.286,32
1;1;9;257;6;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;18.286,32
1;1;9;257;7;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;23.917,20
1;1;9;257;8;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;15.476,49
1;1;9;257;9;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;12.661,06
1;1;9;257;10;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;12.661,06
1;1;9;257;11;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;299.656,20
1;1;9;257;12;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;92.853,35
1;1;9;257;13;;Construido;Particular;Não;Sim;;680;;;Tributável;Tributável;;33.762,81
1;1;9;272;1;;Construido;Particular;Não;Sim;;600;;;Tributável;Tributável;;137.240,46
1;1;9;272;2;;Construido;Particular;Não;Sim;;600;;;Tributável;Tributável;;409.620,03
1;1;9;272;3;;Construido;Particular;Não;Sim;;600;;;Tributável;Tributável;;37.712,19
1;1;9;272;4;;Construido;Particular;Não;Sim;;600;;;Tributável;Tributável;;142.477,02
1;1;9;282;1;;Construido;Particular;Não;Sim;;244,45;;;Tributável;Tributável;;132.742,29
1;1;9;292;1;;Construido;Particular;Não;Sim;;260;;;Tributável;Tributável;;189.951,89
1;1;9;292;2;;Construido;Particular;Não;Sim;;260;;;Tributável;Tributável;;143.284,06
1;1;10;60;1;;Construido;Particular;Sim;Sim;;373;;;Tributável;Tributável;;157.260,86
1;1;10;60;2;;Construido;Particular;Sim;Sim;;373;;;Tributável;Tributável;;150.378,41
1;1;10;60;3;;Construido;Particular;Sim;Sim;;373;;;Tributável;Tributável;;75.095,54
1;1;10;72;1;;Construido;Particular;Sim;Sim;;415;;;Tributável;Tributável;;268.623,02
1;1;10;98;1;;Construido;Particular;Sim;Sim;;175,74;;;Tributável;Tributável;;35.220,37
1;1;10;98;2;;Construido;Particular;Sim;Sim;;175,74;;;Tributável;Tributável;;40.961,21
1;1;10;98;3;;Construido;Particular;Sim;Sim;;175,74;;;Tributável;Tributável;;35.773,93
1;1;10;98;4;;Construido;Particular;Sim;Sim;;175,74;;;Isento;Isento;;47.034,70
1;1;10;108;1;;Construido;Particular;Sim;Sim;;84,16;;;Tributável;Tributável;;62.616,22
1;1;10;108;2;;Construido;Particular;Não;Sim;;84,16;;;Tributável;Tributável;;97.323,70
1;1;10;130;1;;Construido;Particular;Sim;Sim;;221,85;;;Tributável;Tributável;;196.808,91
1;1;10;163;1;;Construido;Particular;Sim;Sim;;218,35;;;Tributável;Tributável;;144.132,55
1;1;10;163;2;;Construido;Particular;Sim;Sim;;218,35;;;Tributável;Tributável;;45.110,18
1;1;10;176;1;;Construido;Particular;Sim;Sim;;453,88;;;Tributável;Tributável;;21.142,54
1;1;10;196;1;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;36.187,27
1;1;10;196;2;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;17.765,21
1;1;10;196;3;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;14.474,24
1;1;10;196;4;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;166.508,74
1;1;10;196;5;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;64.810,85
1;1;10;196;6;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;57.986,53
1;1;10;196;7;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;52.376,02
1;1;10;196;8;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;45.516,14
1;1;10;196;9;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;59.858,31
1;1;10;196;10;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;64.810,85
1;1;10;196;11;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;57.986,53
1;1;10;196;12;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;52.376,02
1;1;10;196;13;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;45.516,14
1;1;10;196;14;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;59.858,31
1;1;10;196;15;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;64.810,85
1;1;10;196;16;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;57.986,53
1;1;10;196;17;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;52.376,02
1;1;10;196;18;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;45.516,14
1;1;10;196;19;;Construido;Particular;Sim;Sim;;665;;;Tributável;Tributável;;59.858,31
1;1;10;196;20;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;14.474,24
1;1;10;196;21;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;14.474,24
1;1;10;196;22;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;14.474,24
1;1;10;196;23;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;18.422,06
1;1;10;196;24;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;13.817,39
1;1;10;196;25;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;13.817,39
1;1;10;196;26;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;17.108,36
1;1;10;196;27;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;17.108,36
1;1;10;196;28;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;13.160,54
1;1;10;196;29;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;13.160,54
1;1;10;196;30;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;21.713,04
1;1;10;196;31;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;17.108,36
1;1;10;196;32;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;17.108,36
1;1;10;196;33;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;15.134,45
1;1;10;196;34;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;17.108,36
1;1;10;196;35;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;17.108,36
1;1;10;196;36;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;22.369,89
1;1;10;196;37;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;13.817,39
1;1;10;196;38;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;16.448,15
1;1;10;196;39;;Construido;Particular;Não;Sim;;665;;;Tributável;Tributável;;21.056,19
1;1;10;219;1;;Construido;Particular;Sim;Sim;;636,06;;;Tributável;Tributável;;572.491,21
1;1;10;325;1;;Construido;Particular;Sim;Sim;;3.296,00;;;Tributável;Tributável;;3.591.426,74
1;1;11;24;1;;Construido;Particular;Não;Sim;;193,28;;;Tributável;Tributável;;27.564,90
1;1;11;24;2;;Construido;Particular;Não;Sim;;193,28;;;Tributável;Tributável;;41.474,82
1;1;11;24;3;;Construido;Particular;Não;Sim;;193,28;;;Tributável;Tributável;;92.621,14
1;1;11;24;4;;Construido;Particular;Não;Sim;;193,28;;;Tributável;Tributável;;19.351,20
1;1;11;24;5;;Construido;Particular;Não;Sim;;193,28;;;Tributável;Tributável;;72.651,67
1;1;11;24;6;;Construido;Particular;Não;Sim;;193,28;;;Tributável;Tributável;;32.433,78
1;1;11;24;7;;Construido;Particular;Não;Sim;;193,28;;;Tributável;Tributável;;50.849,69
1;1;11;39;1;;Construido;Particular;Não;Sim;;496,4;;;Tributável;Tributável;;29.784,64
1;1;11;39;2;;Construido;Particular;Não;Sim;;496,4;;;Tributável;Tributável;;171.252,05
1;1;11;39;3;;Construido;Particular;Não;Sim;;496,4;;;Tributável;Tributável;;65.092,01
1;1;11;39;4;;Construido;Particular;Não;Sim;;496,4;;;Tributável;Tributável;;35.711,58
1;1;11;39;5;;Construido;Particular;Não;Sim;;496,4;;;Tributável;Tributável;;23.099,48
1;1;11;39;7;;Construido;Particular;Não;Sim;;496,4;;;Tributável;Tributável;;41.046,29
1;1;11;39;8;;Construido;Particular;Sim;Sim;;496,4;;;Tributável;Tributável;;137.667,46
1;1;11;90;1;;Construido;Particular;Não;Sim;;545,3;;;Tributável;Tributável;;187.809,19
1;1;11;90;2;;Construido;Particular;Não;Sim;;545,3;;;Tributável;Tributável;;16.757,29
1;1;11;90;3;;Construido;Particular;Não;Sim;;545,3;;;Tributável;Tributável;;18.655,39
1;1;11;90;4;;Construido;Particular;Não;Sim;;545,3;;;Tributável;Tributável;;17.184,05
1;1;11;90;5;;Construido;Particular;Não;Sim;;545,3;;;Tributável;Tributável;;92.457,38
1;1;11;90;6;;Construido;Particular;Não;Sim;;545,3;;;Tributável;Tributável;;145.320,89
1;1;11;97;1;;Construido;Particular;Não;Sim;;56,64;;;Tributável;Tributável;;47.753,41
1;1;11;97;2;;Construido;Particular;Não;Sim;;56,64;;;Tributável;Tributável;;35.045,40
1;1;11;111;1;;Construido;Particular;Não;Sim;;71,01;;;Tributável;Tributável;;60.020,30
1;1;11;111;2;;Construido;Particular;Sim;Sim;;71,01;;;Tributável;Tributável;;65.883,04
1;1;11;122;1;;Construido;Particular;Sim;Sim;;140,1;;;Tributável;Tributável;;73.464,44
1;1;11;122;2;;Construido;Particular;Não;Sim;;140,1;;;Tributável;Tributável;;5.838,03
1;1;11;135;1;;Construido;Particular;Não;Sim;;228;;;Tributável;Tributável;;117.925,35
1;1;11;146;1;;Construido;Particular;Não;Sim;;220,35;;;Tributável;Tributável;;64.311,29
1;1;11;146;2;;Construido;Particular;Não;Sim;;220,35;;;Tributável;Tributável;;112.589,66
1;1;11;157;1;;Construido;Particular;Não;Sim;;192;;;Tributável;Tributável;;97.494,58
1;1;11;157;2;;Construido;Particular;Não;Sim;;192;;;Tributável;Tributável;;103.369,83
1;1;11;206;1;;Não Edificado;Particular;Sim;Sim;;590,5;;;Tributável;Tributável;;291.485,56
1;1;12;51;1;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;80.824,43
1;1;12;51;2;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;116.918,40
1;1;12;51;3;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;70.389,19
1;1;12;51;4;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;40.432,72
1;1;12;51;5;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;223.372,36
1;1;12;51;6;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;166.448,94
1;1;12;51;7;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;181.847,78
1;1;12;51;8;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;101.350,41
1;1;12;51;9;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;27.118,67
1;1;12;51;12;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;45.980,19
1;1;12;51;13;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;29.518,72
1;1;12;51;14;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;31.025,28
1;1;12;51;15;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;349.020,51
1;1;12;51;16;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;52.812,27
1;1;12;51;17;;Construido;Particular;Não;Sim;;2.726,00;;;Tributável;Tributável;;1.547.185,50
1;1;12;231;1;;Construido;Particular;Sim;Sim;;3.600,00;;;Tributável;Tributável;;5.154.736,61
1;1;12;241;1;;Construido;Particular;Sim;Sim;;218,25;;;Tributável;Tributável;;191.706,19
1;1;13;22;9;;Construido;Particular;Sim;Sim;;382;;;Tributável;Tributável;;21.391,84
1;1;13;22;1;;Construido;Particular;Não;Sim;;382;;;Tributável;Tributável;;36.969,78
1;1;13;22;2;;Construido;Particular;Sim;Sim;;382;;;Tributável;Tributável;;87.347,51
1;1;13;22;3;;Construido;Particular;Sim;Sim;;382;;;Tributável;Tributável;;138.149,63
1;1;13;22;4;;Construido;Particular;Sim;Sim;;382;;;Tributável;Tributável;;177.650,02
1;1;13;22;5;;Construido;Particular;Não;Sim;;382;;;Tributável;Tributável;;38.937,73
1;1;13;22;6;;Construido;Particular;Não;Sim;;382;;;Tributável;Tributável;;32.202,97
1;1;13;22;7;;Construido;Particular;Não;Sim;;382;;;Tributável;Tributável;;44.806,41
1;1;13;39;1;;Construido;Particular;Sim;Sim;;631,86;;;Tributável;Tributável;;299.080,84
1;1;13;39;2;;Construido;Particular;Sim;Sim;;631,86;;;Isento;Isento;;27.705,80
1;1;13;39;3;;Construido;Particular;Sim;Sim;;631,86;;;Isento;Isento;;106.776,80
1;1;13;51;2;;Construido;Particular;Sim;Sim;;169,2;;;Tributável;Tributável;;178.189,05
1;1;13;56;1;;Construido;Particular;Não;Sim;;53,8;;;Tributável;Tributável;;58.413,56
1;1;13;93;1;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;93.898,16
1;1;13;93;2;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;89.238,51
1;1;13;93;3;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;49.944,12
1;1;13;93;4;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;126.062,67
1;1;13;93;5;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;68.756,97
1;1;13;93;6;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;119.373,51
1;1;13;93;7;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;105.354,86
1;1;13;93;8;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;126.062,67
1;1;13;93;9;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;68.756,97
1;1;13;93;10;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;119.373,51
1;1;13;93;11;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;105.354,86
1;1;13;93;12;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;126.062,67
1;1;13;93;13;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;68.756,97
1;1;13;93;14;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;119.373,51
1;1;13;93;15;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;105.354,86
1;1;13;93;16;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;126.062,67
1;1;13;93;17;;Construido;Particular;Não;Sim;;351;;;Tributável;Tributável;;68.756,97
1;1;13;93;18;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;119.373,51
1;1;13;93;19;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;105.354,86
1;1;13;93;20;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;126.062,67
1;1;13;93;21;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;68.756,97
1;1;13;93;22;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;119.373,51
1;1;13;93;23;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;105.354,86
1;1;13;93;24;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;126.062,67
1;1;13;93;25;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;68.756,97
1;1;13;93;26;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;119.373,51
1;1;13;93;27;;Construido;Particular;Sim;Sim;;351;;;Tributável;Tributável;;105.354,86
